,baseMean,log2FoldChange,pvalue,padj
gene_01900,20.364793839344674,-0.28421894767258365,0.28086307461126236,0.8349000226629371
gene_00357,16.145385527110342,0.30179676736667244,0.2811114819972387,0.8349000226629371
gene_01350,3.2752848250081152,-0.6950023300897997,0.2817787576487413,0.8349000226629371
gene_00510,23.24231700272839,-0.33535716127418025,0.28166015967380703,0.8349000226629371
gene_00409,36.34936236269802,0.30709547087752775,0.28040075229713896,0.8349000226629371
gene_00721,11.03588044437239,-0.33176816201824083,0.28302168800119654,0.8373422721928891
gene_01214,14.32754502217345,-0.4017631582226701,0.28488704891712385,0.8389570723934051
gene_01612,55.447880642132965,-0.4978057178794354,0.28524545619021724,0.8389570723934051
gene_00197,48.74942460581929,0.2837204853737413,0.2848127687664248,0.8389570723934051
gene_00519,9.840584521617942,0.35361275350692595,0.2856648831499545,0.8389570723934051
gene_00109,22.642801800574766,-0.38925241625738194,0.28442249489660665,0.8389570723934051
gene_00543,21.9721122227283,-0.3006165183885531,0.2913322262092514,0.839905490925788
gene_00817,20.955009798064665,-0.387038548823857,0.2930371511284567,0.839905490925788
gene_00091,23.237732191207265,-0.29436199725983825,0.29126376260970316,0.839905490925788
gene_01087,72.95777575757673,-0.5427862176743188,0.2881330745897771,0.839905490925788
gene_01768,16.17089422731139,-0.3316790444445674,0.2931270163331,0.839905490925788
gene_01435,46.71260564767289,-0.33790494033334756,0.2868134486785459,0.839905490925788
gene_00365,3.923770458367084,-0.6408489550335512,0.29176408828868405,0.839905490925788
gene_00228,8.282508641643608,-0.6397532896780693,0.29127556896848805,0.839905490925788
gene_01199,13.468409916680296,-0.2198832539529644,0.29284124712065934,0.839905490925788
gene_00856,30.24914888404383,-0.46499177829612126,0.28779813815222144,0.839905490925788
gene_01137,21.608384027203346,-0.3359459480442278,0.29262360855777797,0.839905490925788
gene_01055,9.663981810220097,-0.5285588332655582,0.28975069811761683,0.839905490925788
gene_00778,44.850668018662915,0.3024025458301004,0.2905434264963819,0.839905490925788
gene_01330,45.79144580318753,-0.2996588040728068,0.291551119940097,0.839905490925788
gene_01737,45.4840374737182,-0.41212646568784456,0.29029320785794055,0.839905490925788
gene_00417,290.55955005615476,0.34638312168751695,0.29117076656432267,0.839905490925788
gene_00979,27.93649666194218,-0.40491062397462396,0.2897988217073058,0.839905490925788
gene_00284,17.854273470707852,0.24551455745883294,0.2939876527199777,0.8411663883261165
gene_01181,13.98858312531359,0.34250482606964716,0.2955709694470907,0.8426454676682202
gene_01955,4.220635885380953,0.6017278450810847,0.29725868854328347,0.8426454676682202
gene_00640,6.6241030607547655,0.6013007451453978,0.2972765359682921,0.8426454676682202
gene_00407,10.963828219431948,0.32875270525039296,0.29745385008688174,0.8426454676682202
gene_01820,10.993210303386059,-0.34393007616743376,0.29685393305168184,0.8426454676682202
gene_01765,6.313562632607171,0.3433715445784908,0.2970218281956457,0.8426454676682202
gene_00295,45.64849979383812,-0.28776145232021627,0.2969621590549294,0.8426454676682202
gene_00645,64.2090711308284,-0.45413071259081045,0.2998839400539373,0.8471297741636646
gene_01601,3.354465293926368,-0.45751020068761206,0.2997776818237457,0.8471297741636646
gene_01252,12.104429368322391,-0.4438128970879187,0.31195797388320656,0.8474944570196226
gene_00770,12.681348114044459,0.2500447479756349,0.3148201235025286,0.8474944570196226
gene_00194,17.18702018733824,-0.3324280373977665,0.3132737538171629,0.8474944570196226
gene_01946,35.642351382196054,-0.2638898824594561,0.3040611239756019,0.8474944570196226
gene_01240,16.550697630354684,-0.3080322340097952,0.30343941030170657,0.8474944570196226
gene_01360,16.522348513245262,-0.21198403466778246,0.306596739016178,0.8474944570196226
gene_00209,53.70759873833795,-0.33124395026502707,0.31300779797716677,0.8474944570196226
gene_00799,13.631786474076936,-0.5281564688058031,0.3108047777914688,0.8474944570196226
gene_00204,66.36658194961352,0.2485850279393206,0.3146856976586833,0.8474944570196226
gene_01028,8.983787018758624,0.2592808715163142,0.3040347395634427,0.8474944570196226
gene_01501,8.073066998826567,-0.586216015080123,0.31239244129058047,0.8474944570196226
gene_00093,14.557048901731786,-0.3914366164780043,0.31165556989085474,0.8474944570196226
gene_01696,21.114003667879043,-0.28284254578922613,0.3111644636946896,0.8474944570196226
gene_01345,26.94739356445617,-0.21935605590976023,0.30491750789335187,0.8474944570196226
gene_00072,2.2759654106461373,0.5365933836156779,0.3041943366875314,0.8474944570196226
gene_01738,7.676678292993325,0.2822224875564309,0.30294246873530334,0.8474944570196226
gene_00280,19.608013330168216,-0.174815188519109,0.3119857420085228,0.8474944570196226
gene_01232,72.40646114310398,0.3854444755115282,0.3144230464900056,0.8474944570196226
gene_00960,17.509340872311263,0.19925181599404285,0.3113492731409594,0.8474944570196226
gene_00952,68.99768040132435,-0.3160458860571104,0.30557288504891494,0.8474944570196226
gene_00940,16.69318119955252,-0.38735678731352574,0.3077056633044895,0.8474944570196226
gene_01082,18.34891615861202,0.40587263987940103,0.30585043109955384,0.8474944570196226
gene_01090,8.916994019812972,0.37220842074481236,0.31409913749367635,0.8474944570196226
gene_00854,9.987537357388975,-0.27552293997005334,0.31444332266653524,0.8474944570196226
gene_01171,26.340857630314396,-0.38229256082494395,0.3068464043082566,0.8474944570196226
gene_01069,39.81289283488425,0.31940200734215374,0.30677674229127394,0.8474944570196226
gene_01853,21.854833871347704,-0.27601860836890546,0.3092668439877049,0.8474944570196226
gene_00001,21.478434704264412,-0.4711454726174378,0.3148441907827898,0.8474944570196226
gene_00555,24.15312267009002,-0.46827709583334765,0.3077217461232652,0.8474944570196226
gene_00420,8.801781535051473,-0.329017876882025,0.3099388867755575,0.8474944570196226
gene_00492,11.101602669828404,0.37218367604594144,0.3079594727899241,0.8474944570196226
gene_00488,6.720950693211878,-0.3918876386924215,0.30726726968160645,0.8474944570196226
gene_00448,18.165070465062733,-0.33326039310118444,0.3144727523378992,0.8474944570196226
gene_00606,16.869919936367005,0.28172219491057504,0.3008071668376207,0.8474944570196226
gene_00685,13.500381228796849,0.5025097830395515,0.31356367421969483,0.8474944570196226
gene_01752,66.69500274020692,-0.27965395689723255,0.3165540759488721,0.8505403693724145
gene_00779,98.71490139735528,0.24068842321902356,0.3168262875912244,0.8505403693724145
gene_00170,22.563917234523394,-0.3321838527522262,0.3176833977958202,0.8516981174150676
gene_01815,164.11596152482815,-0.20683925033723,0.3181806638230384,0.8518893275047882
gene_01724,29.871630614592437,-0.2793603669976521,0.31982987605246993,0.8522525310720039
gene_01228,11.211505572791657,-0.4142578556606872,0.32002941387970607,0.8522525310720039
gene_01858,34.582679518122674,-0.4051391206311092,0.32006843027523807,0.8522525310720039
gene_00351,12.04102381197109,-0.3934044308553505,0.3208730779486095,0.8522525310720039
gene_00278,1.672863936820723,0.588038750205469,0.3189795893611164,0.8522525310720039
gene_00652,9.766651720301114,0.25393600123935417,0.32083464318468596,0.8522525310720039
gene_00728,23.42001931583699,-0.46687950259388317,0.3213852816031112,0.8523671264596261
gene_00036,12.617799323261565,-0.3535107981356378,0.3218313440149343,0.8523671264596261
gene_01989,9.56582789529635,-0.3849371783756548,0.32219477380173867,0.8523671264596261
gene_01664,17.250009576974474,-0.2598201209350117,0.3260062266791019,0.8534663270214
gene_01399,93.60272115571343,-0.30569811912181155,0.3231035719881659,0.8534663270214
gene_00126,40.18058506747654,0.19794391023545738,0.3260241369221748,0.8534663270214
gene_00591,61.795542572704946,-0.5938515248323367,0.32594682159747074,0.8534663270214
gene_00663,12.6076924228674,-0.5038039739175201,0.32438374650633794,0.8534663270214
gene_01455,11.798765332025987,-0.32113239567300556,0.32591120177906446,0.8534663270214
gene_00594,51.60469421453629,0.31039311824834126,0.3247930219085234,0.8534663270214
gene_00572,55.99845598770628,0.27485139086692595,0.32542905289144386,0.8534663270214
gene_01162,64.77840837095793,-0.4688076283264244,0.3280652068514126,0.8554503438107238
gene_00376,203.2839980355243,-0.5456957629177234,0.3278454056818302,0.8554503438107238
gene_01539,84.98209517719465,0.20432708656975337,0.327599355889857,0.8554503438107238
gene_01656,8.782011765229004,0.601812719256476,0.3306255930837572,0.8570783328196938
gene_01896,53.25329887055202,-0.370270199900687,0.33286320981468626,0.8570783328196938
gene_01427,225.8445812708519,-0.21892198491804155,0.3326170346931205,0.8570783328196938
gene_00623,31.22415539295114,0.23513654185155697,0.32918568499373274,0.8570783328196938
gene_01202,30.632974162212037,-0.2069558906075058,0.33185124482916367,0.8570783328196938
gene_01281,11.085317352995284,0.3065343739013986,0.32966896290700587,0.8570783328196938
gene_01784,14.280576269085838,0.38007054648252,0.3325857744824401,0.8570783328196938
gene_00148,15.96418759042262,0.27509215988365365,0.33065346028454207,0.8570783328196938
gene_01138,69.20550738766461,-0.2701472183775004,0.33297493230045105,0.8570783328196938
gene_01619,9.34431824792053,-0.5078049383187799,0.3308599553399841,0.8570783328196938
gene_01692,17.3112739993041,0.2808098329830197,0.33467594570660997,0.859752025181369
gene_01520,11.353691603967329,0.29407905507683996,0.3353032898207339,0.859752025181369
gene_01998,19.584370842799295,0.31364192183418277,0.335006051813519,0.859752025181369
gene_00053,23.268047809392073,0.21145673570999124,0.33752345817056106,0.8636078704445866
gene_00485,153.01076180555822,-0.32958856378232154,0.3380244881166576,0.8636078704445866
gene_01893,55.930070353603426,-0.1917526059720951,0.3385147938810873,0.8636078704445866
gene_00346,6.6984941878823125,0.35611252793727066,0.338534285214278,0.8636078704445866
gene_00709,42.800976531119616,0.23742555435701518,0.34035800597300264,0.8660509057837218
gene_01654,25.560587258795188,0.2710763539095658,0.3400402584032615,0.8660509057837218
gene_00629,16.757966554914336,0.28203681522176705,0.3414177507806429,0.8665425146716825
gene_00538,14.440421757585511,-0.45751980629707895,0.34101959037700125,0.8665425146716825
gene_00580,16.15897064086473,0.37135643475386426,0.3460608214785046,0.869380599056277
gene_00632,93.78432525320856,-0.250879042810333,0.3489905930012242,0.869380599056277
gene_00304,10.037026993359182,-0.31889297008168205,0.34883438135494,0.869380599056277
gene_00131,9.009373214475131,0.48106830975753667,0.3447149267406634,0.869380599056277
gene_00732,11.366055235032432,-0.3421730783523221,0.3523017473096071,0.869380599056277
gene_01464,11.07150285280871,0.25295233927447414,0.34704981373895366,0.869380599056277
gene_00449,10.994688909733805,-0.3419300575111094,0.3525338329173203,0.869380599056277
gene_00043,4.586361854787051,-0.33192196609799246,0.34922604103109733,0.869380599056277
gene_01325,87.92713098028301,-0.33398827878941867,0.35248029235566114,0.869380599056277
gene_00082,17.24870441296718,0.407343706278976,0.34802420126162426,0.869380599056277
gene_00320,56.93567580625247,-0.27772140689080715,0.3475047209411071,0.869380599056277
gene_00146,5.994331384169456,0.35281520217340684,0.34901450778777465,0.869380599056277
gene_00879,41.661164368956335,-0.32784782949370217,0.3518408947592237,0.869380599056277
gene_01637,15.580600688657544,-0.4061703841071033,0.35172793029588195,0.869380599056277
gene_01763,159.08579697199076,0.17723430515207952,0.35239842060487886,0.869380599056277
gene_01962,11.81725679794255,0.2263171023069206,0.34403676575026026,0.869380599056277
gene_01284,36.43141130008939,-0.2335371512966211,0.3430167471926924,0.869380599056277
gene_00635,6.957593387750275,-0.20779469430437708,0.34498164982238244,0.869380599056277
gene_01358,62.981521696568336,-0.28673983131880304,0.3469680999178766,0.869380599056277
gene_00004,9.794280297118904,-0.3330125001668726,0.34985991352719736,0.869380599056277
gene_00454,8.017892023845064,-0.30420918632261135,0.3524887226137381,0.869380599056277
gene_00560,36.59462041378282,0.1747401194840197,0.34447144613193015,0.869380599056277
gene_01519,9.075299896728067,0.25845316896132564,0.34821665390420686,0.869380599056277
gene_01359,22.23186306386469,-0.3440166364310591,0.3674466416922489,0.8728429903874849
gene_01816,31.642576982861307,0.21064941264484413,0.37210365571492177,0.8728429903874849
gene_00422,4.55767695939625,0.2585329493262833,0.36086041905440236,0.8728429903874849
gene_00045,97.24374927164051,-0.3895351165054607,0.3624429591392007,0.8728429903874849
gene_00258,25.21133050172899,-0.2733707394513671,0.36272034357622657,0.8728429903874849
gene_00164,5.453677586865751,-0.42865177842960167,0.3597699791272899,0.8728429903874849
gene_01770,53.27392957637583,0.2284491100246816,0.35617630224629965,0.8728429903874849
gene_00881,26.48424657347224,0.14838430794160803,0.36359341279624263,0.8728429903874849
gene_00156,18.81401331814964,-0.27570288761558986,0.3696732632528767,0.8728429903874849
gene_01021,26.720469978375256,0.3757177129538958,0.3617842389848482,0.8728429903874849
gene_01977,48.02112120583514,-0.2833181655588737,0.35976915221021527,0.8728429903874849
gene_00917,24.533322093899663,0.32979578063582915,0.37114002283912545,0.8728429903874849
gene_00517,117.67891662624636,0.29068077240056733,0.37204463995177867,0.8728429903874849
gene_01769,11.379329251276463,-0.37338324952363944,0.3701983673460576,0.8728429903874849
gene_00340,94.40441950739913,-0.22273833652311348,0.3714047206180947,0.8728429903874849
gene_01432,54.87920411120378,-0.20940683422489573,0.3665918159620011,0.8728429903874849
gene_00391,13.254943972219781,0.22162847891975912,0.35900941454892726,0.8728429903874849
gene_00947,12.351967310639585,-0.6852735463074697,0.3687282411201362,0.8728429903874849
gene_00546,11.501842550818619,-0.35982071545400157,0.36840088776435687,0.8728429903874849
gene_01312,47.79123604732155,-0.4377001896831239,0.3712532535280666,0.8728429903874849
gene_00956,45.135431168144045,-0.2319534749936622,0.36833342394254764,0.8728429903874849
gene_00974,35.9791804446765,0.2795488991513417,0.3613563388034404,0.8728429903874849
gene_01581,4.156798465795236,-0.31618320074468603,0.36913759070937724,0.8728429903874849
gene_01907,13.591182390854726,-0.4989969887209067,0.36533327816010064,0.8728429903874849
gene_01336,88.47773166838749,-0.2290555186113465,0.3607746797790666,0.8728429903874849
gene_01984,24.805071805550263,0.34452602931872134,0.3670207856453868,0.8728429903874849
gene_00211,19.570528469520983,-0.3091694203813817,0.3572551513821196,0.8728429903874849
gene_01092,30.432479842253723,-0.2602844299941159,0.3583116602035527,0.8728429903874849
gene_00330,141.41004114475754,-0.2611296684140923,0.3667610593942484,0.8728429903874849
gene_00614,20.927104866940006,0.2899324464084432,0.3579198040180988,0.8728429903874849
gene_01136,2.98200481533051,-0.3171942964184981,0.3682253092086484,0.8728429903874849
gene_00032,11.738910718318838,-0.25969505294045075,0.36924122175801183,0.8728429903874849
gene_00821,21.356553720854418,-0.22973405883633896,0.37162269714361373,0.8728429903874849
gene_01996,2.9462920114967415,0.409914152502151,0.36498247350184354,0.8728429903874849
gene_00440,23.8384935573488,-0.1830780029570687,0.3699151684416446,0.8728429903874849
gene_00696,288.09311460700195,0.15653882752981865,0.35584344508383114,0.8728429903874849
gene_01255,63.3716741565569,-0.22443252792802612,0.36659291360844504,0.8728429903874849
gene_00173,11.784717989626378,-0.33064512660768736,0.3722675354002623,0.8728429903874849
gene_00466,4.342250215151995,-0.5191295779604993,0.3546530480422972,0.8728429903874849
gene_01674,26.15796531669605,-0.5484583974291521,0.36699644646936225,0.8728429903874849
gene_00682,19.584305166191278,0.408476967363925,0.369638718502164,0.8728429903874849
gene_00941,43.63094948410925,-0.20912447319990332,0.35648530496225705,0.8728429903874849
gene_00541,23.62906046166103,-0.23671689276118182,0.37291501427164203,0.873337269957007
gene_01792,5.765163734062775,-0.03722503196091829,0.37394769836619907,0.8747314581665475
gene_00669,114.9110722215162,-0.3189410310961962,0.374988696053167,0.8756727368556748
gene_01066,2.6085172821856446,0.3068802785465839,0.37595912050650176,0.8756727368556748
gene_01004,138.7150688778723,0.21416430676699502,0.37610144047951233,0.8756727368556748
gene_01146,269.95099648201506,-0.20341691939386336,0.37530764008338957,0.8756727368556748
gene_00397,26.473020374796697,-0.26066539662952254,0.3768716840351514,0.8764457768259335
gene_01296,41.138478256416256,0.21394370882766062,0.3778908444900394,0.8774435810533063
gene_00214,2.9886086105643273,-0.39156714887937377,0.378178183433975,0.8774435810533063
gene_00554,13.07657315006325,-0.23596068299893894,0.37937476786896623,0.8791999255364222
gene_00902,263.1611974153346,-0.2616529802979683,0.38071860144184333,0.8812930588931558
gene_00336,7.525192293565084,-0.23997587576216267,0.3825462431010116,0.8814429564539438
gene_01106,14.85215025986019,-0.2236095608542213,0.3813247750981361,0.8814429564539438
gene_01901,73.68902051400747,0.3494592856489287,0.3820264313269305,0.8814429564539438
gene_01265,11.483889050605125,0.24599131663995125,0.3822372335787318,0.8814429564539438
gene_01054,8.527223944961207,-0.20418783931363385,0.38443579029399555,0.8822219884688568
gene_00968,21.492110987916572,-0.2956309614889559,0.3853294785894148,0.8822219884688568
gene_01532,3.3167215809140513,-0.2968562391548492,0.3843906709211641,0.8822219884688568
gene_00816,124.88171280571403,0.22167059008663462,0.38476604124780944,0.8822219884688568
gene_00688,22.013453398185725,-0.3053475738097514,0.38439749694177283,0.8822219884688568
gene_00547,17.62323030267338,0.2841170243243925,0.38553100896089043,0.8822219884688568
gene_01751,43.70926880832333,-0.21372320839930822,0.3865961798990218,0.883648411197764
gene_00241,15.1135474361338,-0.2102071574626938,0.3952693420662719,0.8841163450073763
gene_01886,1.659062861080042,-0.5509904075937315,0.3951016452700741,0.8841163450073763
gene_01331,343.06153847029947,-0.3194923756220667,0.3939953664822787,0.8841163450073763
gene_01468,22.750909759310606,-0.24250278261973196,0.3960841225633046,0.8841163450073763
gene_01196,68.91626919359045,-0.20089982163529985,0.3952638031950261,0.8841163450073763
gene_01306,4.193106544837546,-0.4876795473348657,0.39031358693048746,0.8841163450073763
gene_01714,24.385263861281288,0.16097749929870409,0.3877966028996099,0.8841163450073763
gene_00384,8.999930704242178,-0.2402792277298205,0.39218594431370707,0.8841163450073763
gene_01877,32.15809619841429,0.2820399927505518,0.39547408232602554,0.8841163450073763
gene_00113,5.84255270069673,-0.32671058503149386,0.39084800519378005,0.8841163450073763
gene_00249,11.231832253337663,-0.2260449812778783,0.39252827917805294,0.8841163450073763
gene_01701,10.615249474401038,0.23777410826258097,0.3936466882222781,0.8841163450073763
gene_00934,69.68783573772896,-0.33078187788638536,0.3875696742937386,0.8841163450073763
gene_00472,14.075030108704748,-0.4240768942920909,0.38954245709817126,0.8841163450073763
gene_01213,39.82141722583037,-0.2144787210382955,0.39515879176805924,0.8841163450073763
gene_00375,48.96730882039557,-0.2631046249754987,0.3957153339855688,0.8841163450073763
gene_00405,24.88107379280447,-0.4225339794318731,0.395067612790507,0.8841163450073763
gene_01011,21.766454385687346,0.38169142892509056,0.3923587127402933,0.8841163450073763
gene_01440,5.199183225690758,-0.39384427870130967,0.3927037925689914,0.8841163450073763
gene_01103,46.47622038736823,0.26143013207098376,0.39171262272581564,0.8841163450073763
gene_01031,35.295018607998486,0.1645077645755712,0.3960089784484174,0.8841163450073763
gene_00486,9.517710395056676,-0.2915368840068038,0.3966047825837552,0.8842915999637797
gene_00495,107.3051177203507,-0.2963617932779316,0.3995827759346602,0.8855652800192598
gene_01747,13.473549571263632,0.3075130360454758,0.3996178173369564,0.8855652800192598
gene_00585,16.05292488750919,-0.18746581424060693,0.4007182892087151,0.8855652800192598
gene_01444,31.326270580184627,-0.29222419999223814,0.39958636057093677,0.8855652800192598
gene_01687,26.849793904911383,-0.26238053148050056,0.400075617530956,0.8855652800192598
gene_01405,23.866100468056292,-0.44463871777018055,0.40042110169088624,0.8855652800192598
gene_00873,84.6356944474929,-0.26664516842963687,0.3984134502299583,0.8855652800192598
gene_00362,144.2709515456027,-0.3078418809534231,0.3981621312749268,0.8855652800192598
gene_01642,7.069787398655109,-0.3223957057133859,0.40215683508671085,0.8867846418670581
gene_01077,20.514231516427955,0.30191814535409955,0.4021108117041301,0.8867846418670581
gene_00885,35.53304640414967,-0.14963202354060395,0.4031079859447976,0.8875358496436618
gene_00545,13.28832799552043,-0.22822479010300042,0.40338504366304434,0.8875358496436618
gene_01562,127.93399648003313,-0.3082837667971826,0.40455570330713575,0.8881574167006273
gene_01134,2.331274019527668,-0.34544042359025895,0.4043838057168899,0.8881574167006273
gene_00263,34.14045904891138,-0.24973499582073602,0.40574975623471565,0.8885306005340716
gene_01987,128.6640273884298,0.3495627727918901,0.4055761675726831,0.8885306005340716
gene_01964,85.52337944230831,0.2953683992156015,0.4060584844440708,0.8885306005340716
gene_00085,19.71130698415997,-0.16892581686962205,0.40830658781307133,0.8924734159848553
gene_00132,57.86001617405865,-0.36915281844411585,0.40931846032479224,0.8937084286567516
gene_00445,108.98360631368844,0.30316639271457624,0.4191722886227186,0.8939512224900054
gene_01888,33.9289089586518,-0.29171494380813956,0.41395447669252305,0.8939512224900054
gene_00373,12.491182853833589,-0.3588486191910486,0.41817264405690524,0.8939512224900054
gene_01418,5.612003318332058,-0.6768630357277292,0.4206040501815475,0.8939512224900054
gene_01471,29.091858593833962,0.172797154474054,0.4155251646552,0.8939512224900054
gene_00867,95.95778567236081,-0.28097396358847904,0.42046122145291387,0.8939512224900054
gene_00484,27.064542036281274,-0.31920959541605015,0.4129562969121877,0.8939512224900054
gene_01850,70.31422297960884,-0.2248469827097549,0.41878135888161105,0.8939512224900054
gene_01758,10.164517514194266,-0.3724645992210809,0.41373948167756297,0.8939512224900054
gene_00656,41.36675680696288,0.32610395955262356,0.4177312231744431,0.8939512224900054
gene_00950,12.335825686373937,0.3441193493177767,0.414569019519219,0.8939512224900054
gene_00262,50.86766467528631,-0.26726923037068323,0.41316235334064555,0.8939512224900054
gene_01871,12.960062978027432,-0.27541408321249233,0.4178743984602751,0.8939512224900054
gene_00954,53.666968736069386,0.2622253159278408,0.41007062652984216,0.8939512224900054
gene_00203,37.34555012314168,0.2254673827706309,0.4201277377484916,0.8939512224900054
gene_01287,73.70924337892168,-0.14861607932267148,0.4165842128606364,0.8939512224900054
gene_01378,2.4837095418937034,-0.24961250802165205,0.4159151401934424,0.8939512224900054
gene_01553,1.4294863853801485,0.4807344533212655,0.4165251606511541,0.8939512224900054
gene_00909,4.074239088862693,0.1589951646366747,0.4158704720823059,0.8939512224900054
gene_01578,17.17886625226461,0.30930127953646835,0.4199940827856341,0.8939512224900054
gene_00906,23.742207895724768,0.19545181340694914,0.416598532475949,0.8939512224900054
gene_01646,14.002373950041482,-0.24104128011134346,0.41211255428179244,0.8939512224900054
gene_00473,43.58586293034877,-0.341737260487794,0.4182309980499508,0.8939512224900054
gene_01110,18.63075368544673,0.15555964667086644,0.4120278637591285,0.8939512224900054
gene_00509,13.978245512256743,-0.2531646969242993,0.4105677060836631,0.8939512224900054
gene_01276,20.346375045275032,-0.261258052279408,0.4211240014916061,0.8941061602794185
gene_00289,9.343472001832357,0.27085406451305866,0.4231589050989514,0.8950510338194042
gene_00526,19.26990948321555,-0.2797232481564218,0.4222547296453377,0.8950510338194042
gene_01864,18.536668885762747,-0.316707931908328,0.4233591389965782,0.8950510338194042
gene_00928,15.75743479694934,0.20221078383437244,0.4229728132849985,0.8950510338194042
gene_00497,40.03608958421743,-0.23407703549619951,0.4240234333461279,0.8950576367692128
gene_00738,23.922494962474055,-0.20988293616844325,0.42425731982860687,0.8950576367692128
gene_00471,12.205354361231311,-0.26524475317130747,0.4252905430848247,0.8962919769964693
gene_01112,7.38565123712371,0.41729460471342766,0.4289305767447311,0.8967274626301925
gene_00808,35.62223674815466,-0.22964670172909885,0.4313259095251226,0.8967274626301925
gene_00341,33.975928007733565,0.3515949376951011,0.42879992290116076,0.8967274626301925
gene_00347,26.546615045062065,0.16360470640354235,0.4311792815735621,0.8967274626301925
gene_00331,18.795643432997792,-0.39899704707055456,0.42909899233048177,0.8967274626301925
gene_01804,135.35174203451515,0.18408540185330194,0.43015413063169805,0.8967274626301925
gene_01635,57.347265388993904,-0.24020890704983924,0.428157365016544,0.8967274626301925
gene_01401,6.703773577627476,-0.17978257603949294,0.4261051650416481,0.8967274626301925
gene_00593,26.575509346651284,-0.1549595104846372,0.4308305468967102,0.8967274626301925
gene_01840,5.693906642300886,0.19451039108381987,0.43116712495589693,0.8967274626301925
gene_01727,40.29233536340315,-0.22825022934573258,0.4273137945041151,0.8967274626301925
gene_01164,11.483795513352195,0.16439433437582102,0.4274400633810251,0.8967274626301925
gene_00625,13.236180959519448,0.30380298730819616,0.42973133430656485,0.8967274626301925
gene_01794,8.297749575366069,0.22022978688709752,0.4345552184815993,0.8969071959786178
gene_01862,14.19910940197283,-0.29121602617096787,0.43370738191279956,0.8969071959786178
gene_01600,16.105952654004465,-0.30242960568546534,0.4348689600485254,0.8969071959786178
gene_00666,194.81927571161063,0.14287977669655938,0.4332504786333632,0.8969071959786178
gene_00396,19.30469440686186,-0.15715450968467276,0.43483148108667696,0.8969071959786178
gene_01950,40.56646603225788,-0.26351343542016076,0.43487505386238684,0.8969071959786178
gene_00079,15.384327345740695,-0.3139666054037477,0.4344211808467977,0.8969071959786178
gene_00055,23.258573729629408,-0.3395886932942278,0.43499999004962964,0.8969071959786178
gene_00374,12.096168859600303,-0.28540247285880627,0.4380002450570323,0.897629608905256
gene_01591,13.943976931462638,-0.508688367696465,0.4361082208502319,0.897629608905256
gene_00443,47.39814881881732,-0.23124641427729786,0.43894087875467014,0.897629608905256
gene_00662,9.56935119026863,-0.23604184509639278,0.43807564108520414,0.897629608905256
gene_00259,22.129184255848294,0.2241742828777724,0.4387770322771072,0.897629608905256
gene_01294,8.986470272827722,-0.3074339586741676,0.4389090262665173,0.897629608905256
gene_00136,97.85298949943724,0.17886001265592222,0.43803490975875115,0.897629608905256
gene_01177,97.619431959577,0.21613834701806253,0.43630452351944027,0.897629608905256
gene_01509,367.60418565330826,0.2554922732202323,0.4415059594579013,0.9008264107387652
gene_00633,27.977351612444345,0.19706011418910185,0.44185535446736435,0.9008264107387652
gene_00588,33.145113868537784,-0.19469908433680772,0.44157994208012874,0.9008264107387652
gene_01070,122.82886576848509,0.18528557055285869,0.44300977746478337,0.9022602392358113
gene_01813,10.934417035554299,-0.2784241288442284,0.4558672727012171,0.9026336031383962
gene_01173,11.567451016202906,0.22102544944809527,0.45058396212418916,0.9026336031383962
gene_01777,76.94661579318702,0.2975565433211773,0.4442611745411167,0.9026336031383962
gene_01118,38.98792423287527,0.19183924995101687,0.44934809626293337,0.9026336031383962
gene_00704,36.10883537861294,0.22212795862303217,0.4568223567314672,0.9026336031383962
gene_01433,29.40713875890949,-0.24047530645525297,0.4502266923870907,0.9026336031383962
gene_01453,4.388375056308742,-0.46676531408698313,0.4568320222821164,0.9026336031383962
gene_01518,8.894691126867887,0.21075468846178697,0.45280155729848937,0.9026336031383962
gene_00012,32.88622708533971,-0.3146577237795398,0.4535761724763744,0.9026336031383962
gene_00308,25.187890292147937,-0.5870729476477085,0.45172023037928033,0.9026336031383962
gene_00171,9.032548357715847,-0.3664472247527732,0.45153334850715976,0.9026336031383962
gene_00415,14.694661281673486,0.1668116976168268,0.4467184821400523,0.9026336031383962
gene_01809,13.416308498119111,-0.16868736616806668,0.4486985816408255,0.9026336031383962
gene_00961,159.11161875364522,-0.20451163056006552,0.45718391998959773,0.9026336031383962
gene_01227,15.70020116861815,-0.17096967067796429,0.4543374119581038,0.9026336031383962
gene_01428,36.01599497520989,-0.18059994922479786,0.4499194924058828,0.9026336031383962
gene_00743,4.2424728770344915,0.2577339199405324,0.45129835349478065,0.9026336031383962
gene_01791,20.285235025317448,-0.35224587965948884,0.45013683324513554,0.9026336031383962
gene_01034,43.81017410504783,-0.20855826102415806,0.44551815878052414,0.9026336031383962
gene_01670,23.74740596124078,0.2101082561136738,0.4529193788739069,0.9026336031383962
gene_01409,165.6077525928374,-0.16294832934607328,0.4458884671090655,0.9026336031383962
gene_01089,22.40017152013218,0.1984087766439321,0.4564209453237388,0.9026336031383962
gene_01937,17.271156958673593,0.5130580257106891,0.45250636243143805,0.9026336031383962
gene_01322,32.786406170909565,0.16076366110519544,0.4546788878658782,0.9026336031383962
gene_01666,32.3674663690184,0.17522580964304513,0.4524622103086213,0.9026336031383962
